Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding Change – 3M","Promoter Holding","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Insider Trades - 6M Cumulative","Mutual Fund Holding","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Mallcom (India) Ltd,MALLCOM,"Business Support Services","438.2976","-0.0014903846153799805","73.77589743589743","6.033766025641025","0","3858","0",,"0",,,"0","-0.7522435897435897","-0.7522435897435897","0.00016025641025641026","0","0","0","-0.0014903846153799805","0",,,
Silver Touch Technologies Ltd,SILVERTUC,"IT Services & Consulting","438.12855","0","74.59190915542938","4.212262439870672","0","561","0",,"0",,,"0","0.0001104013879031622","0.0001104013879031622","0.0001104013879031622","0","0","0","0","0",,,
Muthoot Capital Services Ltd,MUTHOOTCAP,"Diversified Financials","437.33990246999997","0","62.61663679288559","17.990448780373324","0","21485","-2.9053354080517733",,"3.068958730771356",,,"0","-9.113080970866573","-8.45959694988908","0.5136454202584667","-3.6132774441005835","-2.9053354080517733","3.0709651106947162","0","-3.6132774441005844","-3.5901074507844033","0","0"
Diamines and Chemicals Ltd,DIAMINESQ,"Commodity Chemicals","434.6693532","0","54.55506560198871","25.862679439531277","0","13191","0","-0.010364664466986397","0.014310187627002917","0","0","0.0020443125181432735","0.11242696693528932","0.11242696693528932","0.11242696693528932","0","0","0.03615366688336379","0.11475748320597745","0",,,
Indo Borax and Chemicals Ltd,INDOBORAX,"Commodity Chemicals","431.77095","-0.40666874415705934","53.78001558117794","29.399585540666873","0","21687","0",,"0",,,"0","0.049788095980056096","0.032393268931131196","0.09068557182923029","0","0","0","-1.6373418510439421","0",,,
PTL Enterprises Ltd,PTL,"Tires & Rubber","431.54902","0","69.82391049804725","15.30368341932511","0","47220","0",,"0",,,"0","-0.036833437832856156","-0.030317955536082547","0.05713681379695869","0","0","0.9081638048905777","0","0",,,
Mangalam Organics Ltd,MANORG,"Commodity Chemicals","431.3051984","0","54.91079393398751","27.35624278995474","0","22970","0",,"0",,,"0","0.0752530229647239","0.058229142827785574","0.08185006842245376","0","0","0","0","0","0.5105762898683394","0.5105762898683394","0"
Kothari Products Ltd,KOTHARIPRO,"Commodities Trading","431.24384925","0","74.99080631814947","7.260892649125708","0","7938","0",,"0",,,"0","-0.010166243547878265","0.00023455406999059943","0.00023455406999059943","0","0","0","0","0",,,
PREVEST DENPRO LTD,PREVEST,,"430.78767","0","73.60493210030825","16.22272765142048","0","1496","0",,"0",,,"0","-0.2899275181204699","-0.189952511872032","0.46988252936765806","-0.07998000499875024","-0.026660001666249933","1.1597100724818796","0","0",,,
Vardhman Acrylics Ltd,VARDHACRLC,"Textiles","430.74967856000006","0","74.97057192928762","16.671761418388833","0","28087","0",,"0",,,"0","-0.06493724172588966","0.014160614165496965","0.38488126225474856","0","0","0","0","0",,,
Orbit Exports Ltd,ORBTEXP,"Textiles","429.64028985","0","66.12364978135209","9.652297870965139","0","9349","0",,"0",,,"0","-0.01483398589602733","0.1439539364932304","0.16653358563038873","0","0","0","0","0",,,
Delphi World Money Ltd,DELPHIFX,"Consumer Finance","429.3700215","0","89.55156817689607","7.862406979220679","0","8534","0",,"0",,,"0","0.00008986429592672105","0.00008986429592672105","0.00008986429592672105","0","0","0.00119519513582539","-0.07189143674138165","0",,,
Nahar Industrial Enterprises Ltd,NAHARINDUS,"Textiles","428.825292865","0","68.81016186185961","18.734041885279133","0","46840","0",,"0.033068792200333874",,,"0.32162306140701247","-0.1581543291135834","-0.22531613481674384","0.13414537681691652","0.0062758658240973375","0.0062758658240973375","0.3617258440229947","0.04379801241321957","0",,,
Max India Ltd,MAXIND,"Hospitals & Diagnostic Centres","428.784074685","10.221482252189773","51.10741221114342","16.491804401072773","0","31347","0.00039415269091318955",,"0.0019707634912065953",,,"0","1.719175517943495","1.7893105288155091","7.548323969069331","-3.063348742582885","-3.063348742582885","0.01033953628818177","10.221482252189773","0.00039415269091318955","-0.7136246187478987","0.42761849536259827","0"
BGR Energy Systems Ltd,BGRENERGY,"Construction & Engineering","428.6396664","0","75","17.10590375263506","30","78201","0",,"0",,,"0.25632899288762606","-0.5968302237368484","-0.5519240437706724","0.24937515208928407","0.00040187601265823103","0.00040187601265823103","0.2567308689002843","0","0","0.4177016128808745","0.4177016128808745","0"
KP ENERGY Ltd,KPEL,"Renewable Energy","428.427675","-14.75433198380567","44.80216824111561","21.940611785874946","0","9754","0","-15.334628879892037","0","0","0","0","0","0","0","0","0","0","-21.583922627080526","0","-0.8984165542060278","0.7113180386864597","0"
Rubfila International Ltd,RUBFILA,"Commodity Chemicals","428.17080381","0","57.164697880384416","22.756494035318983","0","42094","0.0001474178048534327",,"0.0001474178048534327",,,"0","0.004066888691394075","0.004066888691394075","0.0050711724869580855","0","0","0.0001474178048534327","-0.009213612803343096","0.0001474178048534327","-1.8037600348451466","0","0"
Pondy Oxides and Chemicals Ltd,PONDYOXIDE,"Commodity Chemicals","428.1406474","-0.028542475642552745","48.85861065757803","35.44841278716673","0","21370","0",,"0",,,"0","1.0250516568915713","1.0250516568915713","1.0250516568915713","0","0","0","0.11506454315694725","0",,,
Zuari Global Ltd,ZUARIIND,"Conglomerates","427.06217856","0","56.80794625223765","20.458457931021144","4.018533984411097","28336","0",,"0",,,"0","0.021576469538717946","0.20599919734554528","1.4092891672809247","-0.1949299803106894","0","0.009267596614023137","-0.13872848310406027","0",,,
Kirloskar Electric Company Ltd,KECL,"Heavy Electrical Equipments","425.382124755","0","49.51076858396468","29.879585306553487","37.471190404816475","60227","0",,"0",,,"1.3494565029751","3.315541370743558","3.315541370743558","4.023590121436766","-0.7653965377306866","-0.12700019548568253","1.6462580648007559","0","0","-0.20011421977128904","-0.23052795543884055","0"
Oricon Enterprises Ltd,ORICONENT,"Logistics","424.0288305","-0.39899975622059003","66.51812094177875","17.463552398708888","0","27221","0",,"0",,,"1.5918728903505537","-3.82170730723462","-3.555833970586583","0.013462150659116563","0","0","1.5928789540172552","-0.39899975622059003","0",,,
Commercial Syn Bags Ltd,COMSYN,"Packaging","423.892842","-2.8036881411030805","58.65777103638848","10.441490080646371","0","2590","0",,"0",,,"0","0","0","0","0","0","0","-4.327538258586685","0",,,
Alliance Integrated Metaliks Ltd,AIML,"Building Products - Prefab Structures","423.85625","0","71.3529817007535","2.801541442411195","0","4858","0",,"0",,,"0","2.867599569429494","1.3175466092572659","2.867599569429494","0","0","0","0","0","-0.7809532831001084","-6.444124865446718","0"
Banswara Syntex Ltd,BANSWRAS,"Textiles","423.27971866","-0.9138795055539077","57.82037108812891","17.324043140347516","0","12857","0.1854108560846018","-1.9494664712788154","0.1854108560846018","-0.9746324529935133","0","0","11.184548390334635","11.184548390334635","11.184548390334635","-11.19124386350536","-11.17804571874736","0.18803996858619534","-0.9138795055539077","0.1854108560846018",,,
De Nora India Ltd,DENORA,"Electrical Components & Equipments","422.5672664","0","53.67670854686912","26.528029621179382","0","8494","0",,"0",,,"0","0","0","0.003767447520397903","0","-0.18837237601989515","0","0","0",,,
Sahyadri Industries Ltd,SAHYADRI,"Cement","422.308254","0","71.11801247910253","18.24255684569215","0","11668","0",,"0",,,"0","0","0","0","-0.0013231030757646818","0","0.009135506974959576","4.183002281957741","0",,,
Bhatia Communications & Retail (India) Ltd,BHATIA,"Retail - Speciality","421.76224","0.0008054206085290616","73.6523651240092","6.441783591153158","0","8737","0",,"0",,,"0","0","0","0","0","0","0","0.020301713116836595","0","0.4534166453592432","0.4534166453592432","0.4534166453592432"
Dhunseri Investments Ltd,DHUNINV,"Asset Management","421.743324","0","74.95269122863068","12.276236645871254","0","12337","0",,"0.009840618069539711",,,"0","-0.010004628370698695","0.0009840618069539842","0.09510957364210132","0","0","0.045316046210230373","0","0",,,
Vishal Fabrics Ltd,VISHAL,"Textiles","419.921256375","0","69.74582708750832","10.337812200731559","6.813644955007667","30045","0","-0.07584434065282905","0","0.00005060472571320188","0","0","-0.539061274140054","-0.4936981859162257","5.1171351887485175","0","0","0","0","0",,,
Algoquant Fintech Ltd,AQFINTECH,,"419.35866","0.06041562966649394","65.90436784469885","19.62091836734694","11.821801891488303","2609","0","0.2523021403683425","0","0","0","0","0.37332005973120896","0.37332005973120896","5.240032354405177","0","0","0.07951717272274764","0.05046042807366291","0",,,
HPC Biosciences Ltd,HPCBL,"Agro Products","418.15200000000004",,"21.927318295739347","7.04321992481203","0","648",,,"0",,,"0","0",,"0","0",,"0","0","0",,,
NBI Industrial Finance Company Ltd,NBIFIN,"Diversified Financials","417.656","0","74.33602816013963","16.231358926997085","0","5810","0",,"0",,,"0","0","0","0","0.8629089964775405","0.8629089964775405","0.9027981859373513","4.701795746184274","0","0","0","0"
Deep Energy Resources Ltd,DEEPENR,"Oil & Gas - Equipment & Services","414.24","0","67.990140625","12.563715624999999","0","14916","0",,"0",,,"0","-4.164125","0.015009374999999991","1.690834375","0","0","0","0","0",,,
Parsvnath Developers Ltd,PARSVNATH,"Real Estate","413.4221115","-2.2978935416713853","66.26594436519393","12.558638509106448","21.886516827003337","132002","0",,"0",,,"0.08664483346096982","-0.30211118739351706","-0.19630858568627868","0.1602833596867254","0.019291965229102176","0.019291965229102176","0.10594139447715535","-2.8723669270892316","0",,,
Saurashtra Cement Ltd,SAURASHCEM,"Cement","412.94950463000004","-0.002061882527144121","72.50831455997286","8.26413069986814","14.217844592105608","16089","-0.001635102666305445","-0.07110858887244856","0.00014217844592105607","0","0","0.19492664935776788","3.5046979467572923","3.5046986187747","3.5072721218252036","-0.00013321606277788556","-0.000013081998450348298","0.4600425321133835","-0.14105116613480106","-0.0016355667667248617",,,
Ponni Sugars (Erode) Ltd,PONNIERODE,"Sugar","412.724544","-0.000049268161795623655","42.36282492567246","23.118749148100097","0","15227","-5.437364409416334e-8",,"0.046752732011014105",,,"0","3.777807492099708","0.13848686358408813","23.205939504290786","-3.489013963676495","-5.437364409416334e-8","0.046752732011014105","-0.000049268161795623655","-5.437364409416334e-8","0.07850281295931416","0.07850281295931416","0"
MIRC Electronics Ltd,MIRCELECTR,"Home Electronics & Appliances","412.250424915","0","53.3627367092122","29.803458085054235","18.413085412986806","72444","0",,"0.0007360817155314441",,,"0","-0.2338800063574944","-0.3081307339493735","1.1253862421018919","0.006144117378465408","0.006144117378465408","0.007362982101536593","0","0",,,
Variman Global Enterprises Ltd,VARIMAN,,"410.58225","-0.4893744331140688","30.002931812079066","3.2031860851266707","0","5519","0","-0.14172571904960402","0","0","0","0","-0.22737502265420545","-0.22477246608613127","0.3562014675500463","0","0","0","-0.6007363830022179","0","-1.2680855912185631","-1.2680855912185631","0"
Iris Clothings Ltd,IRISDOREME,"Retail - Apparel","410.3002689","0","70.70611076560277","3.915091743192372","0","1612","0",,"0",,,"0","0","0","0","0","0","0","0.306482860313821","0","-0.533733771579305","0","0"
Supreme Holdings & Hospitality (India) Ltd,SUPREME,"Real Estate","409.225499355","1.7486584844490096","59.60409171580129","4.727437351898152","0.563747861175849","3314","0","0.7595628620159742","0","-0.14347383066925357","0","0","0","0","0","0","0","0","1.7486584844490096","0","-1.3811822598808299","0","0"
Gokul Refoils and Solvent Ltd,GOKUL,"Packaged Foods & Meats","408.354375","0.0989748718971839","72.19128256420487","10.51279992670794","0","33112","0",,"0",,,"0","-0.03341751313785002","0.04466218785714972","0.13728908820565217","-1.010152027880196","0","0","0.0989748718971839","0","-0.036061417243295035","0","0"
Hindustan Media Ventures Ltd,HMVL,"Publishing","408.33397271999996","0","74.3956907217424","12.389755947574226","0","26317","0",,"0",,,"0","-0.07522306983423244","-0.005709123961939788","3.035611522646436","-0.028504898526090422","-0.028504898526090422","0.16140423708756602","0","0","0.036947777994294384","0.036947777994294384","0"
Kaya Ltd,KAYA,"Wellness Services","407.664959655","0","59.92704735446194","24.388700293039907","0","24130","0",,"0",,,"0","-0.12816812130289057","-0.001829442247455293","0.7399366706799577","-0.153091401460691","-0.153091401460691","1.377853231426511","0","0",,,
Radhe Developers (India) Ltd,RADHEDE,"Real Estate","405.899988","0.04017092998780214","43.959487527750305","13.356563767131721","0","23426","0","0.1283100814237995","0.03891993216811822","0.1278532343062897","0","0","-0.021028677635733264","0","0","0","0","0.03891993216811822","0.04017092998780214","0",,,
Euro India Fresh Foods Ltd,EIFFL,"FMCG - Foods","404.736","0","73.50321774193549","4.536028225806452","0","1334","0",,"0",,,"0","0.0003225806451612903","0.0003225806451612903","0.0003225806451612903","0","0","0","0","0","0.5241935483870968","0","0"
Piccadily Agro Industries Ltd,PICCADIL,"Sugar","404.7155112","0","70.97011552345958","15.978451393735464","0","30577","0",,"0",,,"0","0","0","0","0","0","0","0.014106531234915565","0",,,
Kothari Petrochemicals Ltd,KOTHARIPET,"Commodity Chemicals","403.686304","0","70.98480960602518","14.90346563256206","0","40182","0",,"0.0839473612659398",,,"0","0.057701065825606995","-0.01731966611381497","0.13093409282470975","0","0","0.0932614399521466","0","0",,,
Advait Infratech Ltd,ADVAIT,,"403.665",,"73.52156862745099","10.731372549019607","0","299",,"-0.43137254901960786","0","0","0","0","0",,"0","0",,"0","0","0","-2.6470588235294117","0","0"
Global Education Ltd,GLOBAL,"Education Services","403.241683","-0.5893735940984044","74.3563942123513","14.754476783591839","0","6123","0",,"0",,,"0","0.0002946867970492029","0.0002946867970492029","0.0002946867970492029","0","0","0","-0.5893735940984044","0","-0.8105062152865244","0","0"
Empire Industries Ltd,EMPIND,"Packaging","402.5998658","0","72.55379085126363","11.885937295312432","0","6663","0",,"0",,,"10.435120145040049","0","0","0","-1.7026172342057446","-1.6587672195890732","10.442020147340049","0","0",,,
Arfin India Ltd,ARFIN,,"401.28322625","0","74.10899734810434","5.730466848787204","0","3953","0",,"0",,,"0","-1.7807248179240336","-1.9024244599857605","0","0","0","0","0","0","1.7643144634182177","0","0"
Oriental Rail Infrastructure Ltd,ORIRAIL,"Rail","401.03832","0","57.85485037938519","6.336174238910636","0","2998","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Kiran Vyapar Ltd,KIRANVYPAR,"Diversified Financials","399.98653326","0","74.95543851350513","4.875720980166881","0","3442","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Munjal Showa Ltd,MUNJALSHOW,"Auto Parts","397.5503","-0.00008128299911902559","65.01827101103763","27.394520071858892","0","23359","-6.251554977680651e-9",,"0.005000618826579789",,,"0","0.48229858390281466","1.3627361385971515","1.3627361385971515","0.0005000337506605793","-1.2571521727751553","0.023002846602267032","-0.00008128299911902559","-6.251554977680651e-9",,,
Zenotech Laboratories Ltd,ZENOTECH,"Biotechnology","396.698692","0","68.84185970545121","7.2059856955616075","0","7930","0",,"0",,,"0","0","0","0","0","0","0.007150515132023676","0","0",,,
Salasar Exteriors and Contour Ltd,SECL,"Construction & Engineering","395.476086525","0","71.33271198615616","6.172573431240035","0","208","0",,"0",,,"0","0","0","0","0","0","0","0","0","-0.6192425619254704","-0.4006863635988338","0"
Deccan Gold Mines Ltd,DECNGOLD,"Mining - Diversified","393.8415225","0","25.88892058734107","39.08708350577738","0","21635","0",,"0",,,"0","0","0","4.352261059522997","0.030109064998345876","0.030109064998345876","0.030109064998345876","0","0",,,
Kriti Industries (India) Limited,KRITIIND,"Building Products - Pipes","393.6039312","0","66.34155600247725","0","0","7244","0",,"0",,,"0","0","0","0","0","0","0.0032255775396584758","0","0",,,
Yamuna Syndicate Ltd,YSL,"Commodities Trading","393.4272","0","74.86571340263205","3.378393766368975","0","743","0",,"0",,,"0","0","0","0","-0.006181575651098854","0","0.014315227823597353","0","0",,,
Sakuma Exports Ltd,SAKUMA,"Commodities Trading","392.88704525","0","61.87610406454347","18.339571340192972","0","37363","0",,"0",,,"0","0.04853993719203701","-0.11101493553254284","0.05256365092633454","0","0","0","0","0","0.00020293364457779628","0.00020293364457779628","0"
Chemfab Alkalis Ltd,CHEMFAB,"Commodity Chemicals","392.87743055","-0.0010376695929465996","73.34509137987064","14.909326093172226","0","8748","-0.0000010149941512271887",,"0.0717423342445784",,,"0","0.35896985984584084","0.3762334383224602","0.3762334383224602","-0.000015548983281141182","-0.000001072138862384664","0.07578146586099077","-0.015049083396064589","-0.000014720226681336213","-0.34652388649565063","0","0"
Rana Sugars Ltd,RANASUG,"Sugar","392.36624","0","22.638908984968335","40.896347294635035","0","118513","0",,"0.00006511780918684656",,,"0","-0.8429812964721384","-0.36868922147882266","1.9536918607036293","-0.013010538275531943","-0.013010538275531943","0.00030344899081070497","0","0","0.4566159616586789","0.4566159616586789","0"
Kwality Pharmaceuticals Ltd,KPL,"Pharmaceuticals","391.7014745","0","54.44728406300651","9.449058315965058","0","4198","0",,"0",,,"0","0","0","0","0","0","0","0.013588792349558787","0","-2.165157218472508","0","0"
Ritco Logistics Ltd,RITCO,"Logistics","390.15729092","0","73.03549044234788","7.393770659001992","0","3005","0",,"0",,,"0","0.03429803905098327","0.0021939305503726053","0.03429803905098327","0","0","0","0","0",,,
IND Swift Laboratories Ltd,INDSWFTLAB,"Pharmaceuticals","389.973276","0","42.003895620786075","15.550929597545037","36.47824744790974","24226","0","-0.10418167924141442","0","-0.05757235409270693","0","0","-0.06078847310552634","0.00001015454197430697","0.00014893328228983568","0","0","19.49277724353604","0","0",,,
Om Infra Ltd,OMINFRAL,"Construction & Engineering","389.548907405","0","71.68138593562794","19.04692160203134","0","20225","0",,"0",,,"0","0.0002409042824048635","0.015713812524279287","0.01572315794902775","0","0","0","0","0",,,
Prakash Pipes Ltd,PPL,"Building Products - Pipes","388.91243604","0","44.26931719465311","34.20923112016822","21.708069878052648","80135","0",,"0.024500013671509335",,,"0.00010452224262589308","0.36836564924158244","0.43145109400086645","0.5945099733869647","0.0004431743087337861","0.0004431743087337861","0.02687893991367466","0.1755973676115019","0",,,
Moneyboxx Finance Ltd,MONEYBOXX,"Diversified Financials","387.12447246","0","58.61277266149717","6.31274073289828","0","1285","0","0.027417303865117607","0","0.027417303865117607","0","0","0","0","0","0","0","0","-5.24761890871433","0",,,
International Conveyors Ltd,INTLCONV,"Industrial Machinery","385.0875","0","66.33472444444445","17.316774814814814","0","20940","0","-0.06666666666666667","0","-0.06666666666666667","0","0","-4.477634074074074","-3.026208888888889","0.1499896296296296","0","0","0","0.36590814814815076","0",,,
Sunshield Chemicals Ltd,SUNSHIEL,"Specialty Chemicals","384.197385","0","62.360377856293844","24.853707164092228","0","5195","0",,"0.009519846159286065",,,"0","0","0","0","0","0","0.009519846159286065","0","0",,,
Adhbhut Infrastructure Ltd,ADHBHUTIN,"Real Estate","383.35","0","74.823","1.867381818181818","0","475","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Hitech Corporation Ltd,HITECHCORP,"Packaging","382.5887175","0","74.433531093347","11.866514901867173","0","7809","0",,"0",,,"0","-0.02237463393049483","0.00011644358017431604","0.00011644358017431604","0.04366634256536851","0.04366634256536851","0.04366634256536851","0","0",,,
VIP Clothing Ltd,VIPCLOTHNG,"Apparel & Accessories","382.42188296999996","0.05024424818678597","49.58506544325434","29.036871396481008","8.661880774902874","32040","0","0.023608743123908163","0.0010593666786369047","0","0","0","0.058513361804024666","0.15397259053980228","0.42278052904384505","0","0","0.0010593666786369047","0.062351295942633556","0","0.021109848467100623","0.021109848467100623","0"
Hind Rectifiers Ltd,HIRECT,"Electrical Components & Equipments","382.04227099499997","0","42.25412366531365","24.647900716523694","0","9553","0",,"0.004527967534835012",,,"0","0.000422610303251858","0.000422610303251858","6.47091236674267","0","0","0.01811187013934005","0","0","0.6234649058065026","0","0"
Tinna Rubber and Infrastructure Ltd,TINNARUBR,"Tires & Rubber","380.3605475","0","73.8077235179077","16.23323506231939","0","13444","0","-0.14063457777518315","0","0","0","0","0.07297352520505562","0","0.8203858840012843","0","0","0.5350652383315333","0","0",,,
Websol Energy System Ltd,WEBELSOLAR,"Renewable Energy Equipment & Services","380.02070931","2.6400186084596946","28.013341456503028","44.631415221339964","3.2370390641827966","76434","-0.00019644708820004686","2.969061207561963","0.01672470183161112","2.969061207561963","0","0","1.9529736719142772","1.8747979639047498","4.657298046190659","-0.003188108826266703","-0.00019961558962263565","0.01699445508695968","2.6400186084596946","-0.00019644708820004686",,,
Axtel Industries Ltd,AXTEL,"Industrial Machinery","379.880122","0","49.94990343427341","20.67710525664199","0","17997","0",,"0",,,"0","-0.09285166018768415","-0.09285166018768415","0.09285166018768415","0","0","0","0","0",,,
Sarla Performance Fibers Ltd,SARLAPOLY,"Textiles","377.851075","0","55.904464510257114","24.453156174029676","0","25213","0",,"0",,,"0","0.043870280109696735","0.02580625845777984","0.8909272720740572","0","0","0","0.10292444582829319","0",,,
MSP Steel & Power Ltd,MSPL,"Iron & Steel","377.7067","0","41.61891078447907","9.96956190080822","41.61891078447907","58167","0",,"0",,,"0","-0.0005788565572175438","-0.03337726865845906","0.007609978853962612","-1.7480559915934784","-0.6122115122660006","16.6371646147659","0","0",,,
Ruchira Papers Ltd,RUCHIRA,"Paper Products","377.68827252","-0.00003755172517116989","67.88442011279282","23.531879811633345","0","29255","0","4.845192454798866","0","0.8248729767097309","0","0",,"0.6413442624738196","0.819065581704933",,"-2.9638840210247097e-12","0.00014742845406020476",,,"0.5978936659722304","0","0"
Mawana Sugars Ltd,MAWANASUG,"Sugar","377.67332192","0","63.49173594284041","26.853581616358614","0","57104","0",,"0.03010466278687371",,,"0.2477627040858899","-0.5609728837158316","-0.6146095965157126","1.1032658446239452","-0.1427977457497615","0","0.3102907226918804","0","0","0","0","0"
SVP Global Textiles Ltd,SVPGLOB,"Textiles","376.97","0","67.57770750988142","11.645621343873518","0","18063","0",,"0",,,"0","0.007532015810276679","-0.013567588932806325","0.008886166007905138","0","0","0","0","0","-0.5533596837944664","0","0"
Star Housing Finance Ltd,STARHFL,,"376.74156168","-0.9876577312638659","24.582914501656532","17.869980582918522","0","3837","0","-7.02782776921218","0","-0.3313396191570829","0","0","0","0","0","0","0","0","-11.342756287234394","0","0.15094551629272074","0.15094551629272074","0"
Kernex Microsystems (India) Ltd,KERNEX,"Software Services","376.31659185","0","31.268499103781945","22.689900580847855","0","13024","0",,"0",,,"0","0.00021739673926630775","0.00021739673926630775","0.00021739673926630775","0","0","0","-3.2520136623703984","0",,,
Mangalam Industrial Finance Ltd,MANGIND,"Diversified Financials","375.040965","0","74.53706909057254","12.383639883179162","0","62619","0",,"0",,,"0","0","0","0","0","0","0","0","0","-0.6306911033038751","0","0"
Xtglobal Infotech Ltd,XTGLOBAL,,"374.9710431","0","62.78241256544644","6.08379107661287","0","14557","0",,"0.004437142629054387",,,"0","0.01385892616410411","0.01385892616410411","0.01596468876772314","0","0","0.004888377472687037","0","0",,,
Cupid Ltd,CUPID,"FMCG - Personal Products","374.33097","0","45.06249812565602","32.95120707752287","0","29029","0",,"0",,,"0","0.1289623631728894","-0.062415654520917685","0.5912430649272754","0","0","0","0","0","0","0","0"
Cybertech Systems and Software Ltd,CYBERTECH,"IT Services & Consulting","374.23899220500005","-0.012167965930927949","35.96406218176049","25.456620461615053","0","32814","0",,"0",,,"0","-0.030058370142161984","-0.02223838154513847","0.051448555337742695","0","0","0","-0.26729595737720047","0",,,
Nippon India ETF Nifty Midcap 150,MID150BEES,"Equity","373.16630627",,,,,,,,,,,,,,,,,,,,,,
A-1 Acid Ltd,AAL,"Commodity Chemicals","372.4275","0","70.00000869565217","8.800626086956521","0","980","0",,"0",,,"0","0","0","0","0","0","0","0","0","3.6452173913043477","3.6452173913043477","0"
Aym Syntex Ltd,AYMSYNTEX,"Textiles","372.3406496","-0.15132339214707713","74.00171324189472","8.677181455935237","0","11693","-4.2672182962633e-7",,"0.00020867987442002895",,,"0.14905705315716353","-0.03432720572121417","-0.04189305056777731","0.21719798815111696","-0.0004841634066080347","-0.0003052280287055842","0.14926573303158355","-0.24003447308595582","-6.768811356613067e-7",,,
A K Capital Services Ltd,AKCAPIT,"Investment Banking & Brokerage","370.788","0","71.4959090909091","9.20160606060606","0","2293","0",,"0",,,"0","0","0","0","0","0","0","0.13016666666666765","0",,,
Advani Hotels and Resorts (India) Ltd,ADVANIHOTR,"Hotels, Resorts & Cruise Lines","370.678385","-0.012116163719667838","50.187318054706644","11.40591420241566","0","13792","0",,"0.10168923121859398",,,"0","0.017371549733065775","0.09846546622889814","0.09846546622889814","0","0","0.1070982328791575","0.009087122789743773","0",,,
Sil Investments Ltd,SILINV,"Diversified Financials","370.325307","0","63.792547277899104","10.186695558453962","0","4472","0",,"0",,,"0","0.00009437648289048741","0.00009437648289048741","0.00009437648289048741","0","0","0.05489880009739653","0","0",,,
SKM Egg Products Export India Ltd,SKMEGGPROD,"Packaged Foods & Meats","369.4099","0.11393847322445083","55.556308393467525","27.606179263197873","0","18748","0","0.1139384732244588","0","0","0","0","0.08714394227117357","0.19289403721990125","0.19289403721990125","0","0","0","0.11393847322445083","0","-0.48960881124192934","0","0"
Suratwwala Business Group Ltd,SBGLP,,"369.3770172",,"74.74273488718832","3.1659339795004438","0","183",,,"0",,,"0","0",,"0","0",,"0","0.4036526179409492","0","-2.9581970429101183","0","0"
CL Educate Ltd,CLEDUCATE,"Education Services","368.9576904","4.768054505199629","57.27021945261984","17.832410367211683","0","23590","0","0.03784577068673544","0","0","0","0","0.24063387608199882","0.6724286362605678","9.037871179696436","-1.777913336262943","0","0","6.174829967052034","0","0","0","0"
Lyka Labs Ltd,LYKALABS,"Pharmaceuticals","367.8058","-0.20913210177762664","47.586859532938306","28.3250470547229","2.4350470547229","28433","0",,"3.5388741721854307",,,"0.45660508888114326","-0.554447542697804","-0.18624259323806203","0.5699930289299407","2.8097699546880444","0","3.9986162425932377","-0.20752875566399354","2.809769954688045","1.4437399790867897","0","0"
Nandan Denim Ltd,NDL,"Textiles","366.85454255999997","0","64.72998553811338","14.335431133825674","0","34003","0",,"0",,,"0","-0.6047555509380524","-0.41511602919593965","0.4679564707091574","0","0","0","0","0",,,
Kothari Sugars and Chemicals Ltd,KOTARISUG,"Sugar","366.7819665","0","73.52955015033434","17.230262600710496","0","42419","0",,"0.00030160970304956365",,,"0.8272454420138455","0.15162281703945224","0.0018760123529683037","0.780470602826107","-0.6889320579505644","-0.6031590841585173","0.8276073736575051","0","0","0","0","0"
Radhika Jeweltech Ltd,RADHIKAJWE,"Precious Metals, Jewellery & Watches","364.974","0","63.650847457627115","6.381334745762713","0","4615","0","0.07627118644067797","0","0.07627118644067797","0","0","0.009923728813559322","0.009923728813559322","0.009923728813559322","-0.05127118644067785","-0.17372881355932202","1.4207627118644068","0","0","0.004338983050847456","0","0"
Benares Hotels Ltd,BENARAS,"Hotels, Resorts & Cruise Lines","364","0","62.57192307692308","25.467692307692307","0","4389","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Haldyn Glass Ltd,HALDYNGL,"Packaging","363.0927335","0.003199898793901923","57.93381046552947","28.931228221619037","0","20753","0","0.03255710982164285","0","0.03255710982164285","0","0","0","0","0","0","0","0","0.25390638807703425","0",,,
Wealth First Portfolio Managers Ltd,WEALTH,"Diversified Financials","363.069125","0","74.00044110746128","10.190408259033317","0","540","0",,"0",,,"0","0","0","0","0","0","0","0","0",,,
Vaarad Ventures Ltd,VAARAD,"Conglomerates","362.609253","0","71.19315894567092","0.7099906763824364","0","2135","0",,"0",,,"0","0","0","0","0","0","0.0003201242081927788","0","0",,,
