Name,Ticker,"Sub-Sector","Market Cap","Working Capital Turnover Ratio","Current Ratio","Net Income / Liabilities","Long Term Debt to Equity","Inventory Turnover Ratio","Earning Power","Debt to Equity","Days of Sales Outstanding","Days Payable Outstanding","Days of Inventory Outstanding","Cash Conversion Cycle","Asset Turnover Ratio","Quick Ratio","Interest Coverage Ratio"
Grasim Industries Ltd,GRASIM,"Cement","111566.07137088","39.69559193852017","0.9805421039529256","4.3649710062083305","41.18757095310188","4.298486402794568","6.1970171135767185","64.3219185804818","18.304863222134102","105.53757209108657","84.91361046593126","70.9792861209","0.350113089444633","0.8157929061110866","3.7518006700167525"
Adani Power Ltd,ADANIPOWER,"Power Generation","111369.111921375","-31.676966909927103","0.9465925324040886","7.780948827807227","200.50647289434065","6.892785603892253","13.01753747391774","258.48094190913395","123.25565138685377","81.29269093177784","52.953917468996856","134.6021151435","0.394142359705481","0.8148663617533469","2.6062230449499117"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","104300.71365089","9.753347358000248","1.2752578520311104","9.557753753837373","67.27065803943633","3.6842889648840336","10.308985598701854","82.46080662898648","31.52316511200658","94.45405557682444","99.06931933920355","44.9091549745","0.9595959841919562","0.6995975308322441","6.069798301486199"
Ambuja Cements Ltd,AMBUJACEM,"Cement","104196.733391775","6.282954418907463","1.5160836096541734","21.88310666162948","1.249339590390652","4.68704378314055","11.746939510494222","1.46642472930514","7.507983637675612","101.82225144793749","77.87424587602892",,"0.6909416811819199","1.2722230089535964","36.455650144171344"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","103891.31343072","45.93071571371445","0.9554085563787832","30.934933618982726","27.87554146039603","7.3634108451471745","29.576883769455165","95.9622524752475","7.488566476009274","54.51470965090951","49.5694193460021","38.5948324302","1.8510171893822742","0.6263472362256453","15.403839489916148"
Siemens Ltd,SIEMENS,"Conglomerates","103103.9362276","2.529576783189287","1.9385658486255437","20.299980264456288","0","0","11.299394128391326","0.039586370702223594","74.44588591892004",,,"67.0960664431","0.9892246095251612","1.67371213796153","55.89807162534438"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","102463.10369217","5.03822665128122","2.210858483523515","117.41047881101774","0.41115672449049995","17.80198942886507","21.81736260299774","0.41115672449049995","21.565020157772988","61.758782624401704","20.50332640958488","-0.415846009","1.042741015808963","1.9484056734563293","884.565819861432"
Dabur India Ltd,DABUR,"FMCG - Personal Products","101477.7524006","7.957622695275581","1.2991687082774022","45.034062573633896","4.630099087492654","2.339972295749729","18.783020972235104","12.231279350736477","19.53677104089404","170.82184153271942","155.98475275240543","27.230972467","0.9760609904019019","0.723894971919074","59.774093264248684"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","98512.345756945","3.398105690724864","1.955705009276438","32.67564457803034","3.1481569403712784","4.324574961360123","17.14424018642141","9.562800617944495","83.610987279589","9175.484274481772","84.40135811293781","-72.4199228656","1.089324354240907","1.952466252958864","46.830873308733096"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","95178.920904495","-0.09684355990507013",,"0.6277349532786812",,,"0.7451618089574075",,,,,,"0.06888790060139406",,
Indusind Bank Ltd,INDUSINDBK,"Private Banks","94278.83812474","-0.18031989530428139",,"1.3561831402691216",,,"1.5988814823838113",,,,,,"0.0998706777666857",,
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","93730.0258947","12.104639491712055","1.431980985041331","39.40157174135419","3.8533462906057747","3.2605080471126597","14.161814487144728","14.74861824188966","31.159253272106945","121.53219555606591","111.94574426007796","18.6869817205","0.8192110310951921","0.8957123181782705","18.628496646491083"
DLF Ltd,DLF,"Real Estate","92267.24384115","0.44645500390239434","2.315572600527689","10.151158834800688","6.593085819126347","0.0012191205290720919","3.496696885444992","11.49433438468463","34.0416310271512","20082.922142572683","299396.1559139785","2869.8703859142","0.11729738164174675","0.38292362923340845","2.8647025858618202"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","91901.2403673","1.4852760635772864","6.985487850779976","181.39345367204623","0.024470975036194872","1.5860550680056695","27.58558229492884","0.03146268218939341","82.47164883123752","78.19082116418214","230.13072330392458","235.2077335479","0.7520343059655846","4.619530759901301","1842.7500000000005"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","89083.6699044","2.4499157747868847","1.8835608173334764","46.663085619497934","0.28013959390862936","6.14156452416542","13.7108287826855","0.8542988578680203","7.777391932436938","101.53954772466925","59.43111051977427","4.6979652243","0.7021417703741271","1.5039887911616434","118.27955271565494"
Cipla Ltd,CIPLA,"Pharmaceuticals","87844.99134928001","2.391819254989953","2.9977467345970887","43.847499381509394","2.720602650518199","1.9065614576492456","13.402831870532845","4.999578546202227","56.8763691211994","90.06114338122897","191.44413023540199","174.8161540753","0.8525704840073298","1.9087213787460282","33.846920545369045"
Shree Cement Ltd,SHREECEM,"Cement","87452.5170024","4.132608941107709","1.8074124495352546","37.38095734261363","7.91510499087123","2.296643039921761","13.086680298186693","12.159627013855062","17.219617561690594","74.53950115553644","158.92761463376314","128.5452577615","0.6873506613156055","1.2745943616049706","14.380621876735145"
Varun Beverages Ltd,VBL,"Soft Drinks","85016.3020137","-16.663103243136074","0.8430129956129463","12.894056799540781","43.2084733242786","3.7564296202180163","12.668524107233278","79.95567946243476","9.14258226867564","57.876362752586616","97.1667346129637",,"1.0254919886125358","0.36355268603592433","5.863555104604536"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","83988.108375","1.4661800195433792","1.7425383765608204","12.409270140355558","0.012476134862358743","0.5466722977169403","8.779068860433954","0.25506189405328394","73.48182089791231","99.76293036619154","667.6760492974389","711.9047279788","0.45178259060636206","1.1396110828011263","81.0816983445739"
Interglobe Aviation Ltd,INDIGO,"Airlines","78542.41542894","-178.87887531874645","0.9023840686189228",,,"27.09082376325088",,,"3.778501928045398","87.4647547532043","13.473196798656529","-32.0752193543","0.5989306146522306","0.8841810329060709","-1.57914943020122"
Adani Wilmar Ltd,AWL,"FMCG - Foods","74595.053533975","31.09497577221594","1.2429643666310517","5.861982701341779","1.8989347086718127","7.962092902083601","7.503544076490129","35.51115709596037","12.529056709378112","10.775694906987539","45.84221818166466","6.2080830275","3.139604318768679","0.6407224231034286","2.9578024741581763"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","74264.36769084001","-26.348393389276673","0.7463645351840476","8.6132139376644","85.5392152140751","9.01950861618693","9.941079396783296","124.32988951870723","9.102022144795518","27.608138651533125","40.467836501087206","18.6917862057","2.0185009382173913","0.2386058151787315","7.1546222808983515"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","73722.054335745","-0.7478103847628651","0.13177932980689192","6.008909220906068","103.02410773021012",,"6.269144085316418","296.44459349645933","4.036906097586874",,,"-636.4407855111","0.36656774452821206","0.13177932980689192",
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","73115.05437038","5.1115175662962065","1.8184310411740903","26.468701330879224","4.540646255386989","3.3763638673793888","15.90275210700917","7.289488896181672","17.21572822599178","77.96176608706622","108.1044621779168","50.9431112805","1.4553370834359116","1.001478072505374","25.00717274357441"
Bharat Electronics Ltd,BEL,"Electronic Equipments","73061.23939585501","2.1374706006879762","1.3938240558005113","11.100807177461046","0.4187032149351299","1.7396715061442343","9.36180966462158","0.428376226501288","148.22635278069092","132.42101723834006","209.80972483073955","433.3774441077","0.4920756264416537","1.1081369788169455","371.32046783625736"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","71370.7647705","3.0560602917790223","1.8208748899219722","20.720395704968134","2.9907767899897975","1.7002990778433167","10.614042460204061","17.61622702004955","96.1267358675831","105.8627513253365","214.6681161898712","245.4780663243","0.7846109057859103","1.299832067009359","32.95615866388308"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","70962.55488525","3.174198551766212","2.249144240406982","19.571623676356463","3.6381245105428164","2.855443378280521","7.253994923812103","8.66606192876204","23.18709148831357","100.24490004839369","127.82603317450273","70.9405512817","0.6086031207945038","1.5347473066424595","21.00535861500412"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","67856.96227582","-725.6556566677865","0.9343634930487065","0.3272852101356851","10.012139719409785",,"0.39389331726694155","10.012139719409785","0",,,,"0.28040289247677336","0.9343634930487065",
SRF Ltd,SRF,"Diversified Chemicals","67196.54357925","21.23738365205618","1.1833227860216968","26.236275374497364","21.580879262517865","4.151857924861762","17.135923161482296","42.67409659372169","44.60289604810517","93.30311737779411","87.91244946373082","52.9522497814","0.8752299810156686","0.7017190241221897","23.302682653325284"
Marico Ltd,MARICO,"FMCG - Personal Products","66580.88925355","7.960373831775701","1.62796098467255","53.91725352112676","2.672540381791483","3.959022852639874","28.888497445834066","14.06754772393539","17.826617826617827","90.52348726114649","92.19446656050955","32.3696736139","1.917860037827614","0.972131908964236","42.05128205128205"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","66335.24899572","-3.5445759314997765","0.6359395512687289","2.0127475785506856","138.0699818583197","8.750615483706436","5.681199971674814","196.68900887720596","44.259466582789216","139.857613872473","41.71135169630371","-11.2296461598","0.43653357738078247","0.5266929401179595","1.656946582292915"
GAIL (India) Ltd,GAIL,"Gas Distribution","64008.595024605005","-2002.2328451882388","1.0803318529337445","37.96946907795371","10.061291840537336","21.984769331756322","16.220042592883438","14.331162548250179","20.876436536908113","31.884229334607998","16.602402985996704","19.1181422932","1.0776898364385679","0.8421039401913273","77.37060450414847"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","63682.943508585","8.99808486444431","1.7293668442915286","14.447607576918864","63.979107474011954","23.012914587613736","14.841361943553222","69.2124470456131","37.613336304198896","68.47968879535743","15.860659396722149","-6.6406914345","1.2235582302843868","1.5481475265388327","5.16825145272055"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","63299.2967476","21.21049828095493","4.59745017584994","202.0636431123039","0.22041275288141837",,"7.885961741543711","0.22041275288141837","0.7024711313233702",,,"125.7144775589","0.08841951762473756","4.5027842907385685",
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","62704.4388006","-0.6322999507823651","0.2708606944547452","3.051258414234821","2.773937174130371",,"3.3108671654967488","2.773937174130371","0",,,,"0.3735272110899911","0.2708606944547452",
Punjab National Bank,PNB,"Public Banks","62487.51329165","-0.0876758179466586",,"0.3107445368240381",,,"0.3600293043169953",,,,,,"0.06757159788573532",,
United Spirits Ltd,MCDOWELL-N,"Alcoholic Beverages","61778.8235493","10.889633601429848","1.3452309616236353","20.77629005566414","2.7693443833593165","1.681224160053224","13.25284892248671","12.418971034709113","85.38283205449099","157.41385889535871","217.10370851941886","37.9644218242","1.1221890306724451","0.7833415835135346","13.347727272727239"
Yes Bank Ltd,YESBANK,"Private Banks","61675.88723868001","-0.15800387732227306",,"0.37350975644833084",,,"0.4500283039235573",,,,,,"0.07573323646044376",,
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","59653.41735285","20.709356936781397","1.1720788273595546","14.546881108031359","24.347004464189435","4.100156307542463","15.106556925737","36.39726972761975","14.461706790846613","66.52402481880364","89.02099642605393","63.0399768825","0.66305908632462","0.8513461429187477","6.133463296798771"
Indian Overseas Bank,IOB,"Public Banks","59637.110667680005","-0.09958368539293994",,"0.6183360022816444",,,"0.5936131985296095",,,,,,"0.07541978783825135",,
ABB India Ltd,ABB,"Heavy Electrical Equipments","59461.490025","3.0247790096361653","1.6627781121501943","12.903874563940837","0.4580748988304628","4.831311624286456","9.04500826237435","0.9062615105841753","90.5245489926486","122.03013357143017","75.5488422988876",,"0.9212602245767798","1.4075926703318378","39.0679507758159"
Canara Bank Ltd,CANBK,"Public Banks","59412.765753","-0.10858662244474752",,"0.5160465083204199",,,"0.7271436105012915",,,,,,"0.07734840746470076",,
IDBI Bank Ltd,IDBI,"Public Banks","58869.401908125","-0.11598241938401876",,"0.9746235445011268",,,"0.8448551796014397",,,,,,"0.07738265391825451",,
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","56147.15006145","-2.729501680627435","0.5971170417167259","3.0455940351607134","525.2744498258136",,"3.525302435084834","587.7602175206048","2.281470727075659",,,"-5.4633102926","0.13024016531337806","0.5971170417167259",
Berger Paints India Ltd,BERGEPAINT,"Paints","55658.3119677","6.635803095374972","1.4227974695972958","25.411539271297073","7.124519592492427","2.6412934007467017","16.265847973165055","25.762297415458445","42.85228131090583","108.10199066772198","138.1898731495764","68.9519012854","1.3451355878112259","0.6107156382814583","23.127168769716103"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","55296.078267594996","6.069486136843354","1.916079911121261","35.733972475550175","1.5735212289070752","12.877664271173137","13.84089340918099","3.7835658061732946","26.87323894774149","84.31333658073433","28.34364930735603","-24.8864638318","1.321190719016432","1.6492243952566596","58.59152542372879"
Union Bank of India Ltd,UNIONBANK,"Public Banks","55088.06457596","-0.09314048921853676",,"0.4675686275961973",,,"0.7156706869696885",,,,,,"0.07163188068599581",,
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","54066.26838123","4.246188850967008","1.4089941835721378","7.068915098937518","75.85300941722397","2.0410666666666666","9.008349565152663","91.25835949228879","107.46592005144143","235.2344090236042","178.8280637575124","85.1270647522","0.6246987306518129","0.9451695275925663","3.1638344226579522"
Tube Investments of India Ltd,TIINDIA,"Cycles","53516.97533034","-38.91590423323544","0.9754096969028145","14.911885985158523","10.671201473185766","7.1509345563939455","13.816225053709685","23.378502440098146","43.615516801287164","98.44671303464264","51.04227945613605","9.7493140758","1.444972066241689","0.6937661554917001","16.3125498537623"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","52839.79432","12.617373784226466","1.1698493122450508","11.177090688921727","36.28520313458034","0.9768952001741997","11.474801414505196","68.36358444132742","66.16531776302185","274.7582632127817","373.63270894862956","191.1382087884","0.645240916454696","0.6121438068080155","5.806359288010668"
Macrotech Developers Ltd,LODHA,"Real Estate","51879.16481825","1.3589819427037786","1.466360765953381","4.581733046421697","22.32830092181851","0.00005785226866234236","6.260851587261089","94.85965516702667","24.757509016038366","330877.0341614907","6309173.49378882","1703.388005018","0.2465534846044816","0.27815538829701747","3.4952973499440367"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","51161.9813133","104.83707682291642","1.0148483529501513","2.6192260423848293","42.51227386137021","6.6927334248467725","4.182996683750381","63.178863024601384","34.75416033372716","110.37861151609214","54.536760517748625","-1.0008939701","1.2449835369748816","0.7257923384473174","4.295982307408777"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","50972","1.455186333802329","1.866531810693593","33.97788358163109","4.520988597999873","16.1271596406358","23.46931861419063","5.6617194301123215","101.06728661607852","1972.1824648611587","22.63262769969146","-88.6622220992","0.5651869145508958","1.8620882877027043","81.49864253393665"
PI Industries Ltd,PIIND,"Diversified Chemicals","50480.47769355","1.5775416678828922","3.6818721257973586","50.50577602202667","3.235082674335011","2.6474436636782164","13.512854410802063","5.1679628782432525","53.09029512443335","100.20295625114406","137.86884495698334","127.4596399306","0.7306834313526668","2.626094051327695","52.639999999999986"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","50239.04576229","-67.37374461979931","1.3947478729791887","24.68557661394967","65.28791675131488",,"20.918286510060955","89.05442315071895","70.51806166306427","120.92771630072669","0","19.7934871777","0.606507496935249","1.3947478729791887","6.258342169275869"
Bosch Ltd,BOSCHLTD,"Auto Parts","50158.9487388","2.92844689728144","1.9402187797570662","25.79777660137641","0.4972003221034103","5.080784728185481","9.925790304045508","0.6825970523792582","43.671537551938776","107.53354221378612","71.83929639356198","74.7041803593","0.8073697400436245","1.5385883828413498","52.8996539792388"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","49420.65615924","1.2667409544346084","9.729673177682288","2.342264484535681","438.37717567005154",,"2.494760598576658","440.12031764840236","0.13511694111775152",,,"0.1219395206","0.14162937678894602","9.729673177682288",
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","48943.47448428","-35.46418419349923","0.9275440161943789","3.469819375183124","152.55896980215752","11.060240083195174","7.470857472979247","313.22340545536224","16.345235698732342","98.39912733936136","33.001091952296555","57.4855962883","1.0010619830784542","0.8089767913298855","2.134617429963205"
Info Edge (India) Ltd,NAUKRI,"Online Services","47962.937783745","6.45482095626915","3.0443883232929094","524.6119752157514","0.21400843956657611",,"69.3825282382165","0.35494488022341525","0.4312602519828617","8221.380778588806","0","-862.0467868046","1.1502765802572004","3.0443883232929094","1243.3543307086616"
Page Industries Ltd,PAGEIND,"Apparel & Accessories","47184.12164346","6.828400919202773","1.67467293213008","52.688742242124235","6.857305579541072","2.493724669891489","35.2349853341813","10.09626867042678","14.114448041561635","60.36196230569609","146.3674015046266","111.313089459","2.0528790585268464","0.6335344689485771","22.094642857142844"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","46971.90081053","1.9569481435061886","3.2023537429666136","56.8740965442596","3.8563155412282475","3.8344255413011146","26.013228790848757","5.3794786136556265","19.664348701485846","112.13732199653366","95.1902693294043","7.6910357195","1.2391187626866653","2.6306900821981563","57.53036649214663"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","46932.001811379996","-24.362453066332915","0.6348594494345248","397.6622042074605","0",,"31.550565695696026","0","11.583634719710668",,,"-916.4055750474","0.44340491677957405","0.6348594494345248",
Zomato Ltd,ZOMATO,"Online Services","46851.6992498","0.9574157056457391","10.604356992269853",,"0.3091115165253441","20.41834862385321",,"0.42608901199473903","10.555954733249507","238.29304457225018","17.876078360891448","-194.6944780463","0.38495610917961615","10.548559381588195","-100.70833333333333"
JSW Energy Ltd,JSWENERGY,"Power Generation","46103.7783536","17.4456691970832","1.0211398141675634","13.198292777900791","39.740919196002054","5.511148831108711","9.881216192036117","51.3440347798927","34.116666933504725","110.05953380932381","66.22938541229175","85.0898018465","0.3083304669554377","0.8442180664315616","3.880990076070587"
ACC Ltd,ACC,"Cement","45823.84791726","4.088567143415534","1.7264919980552909","27.695617141345032","0.7082778444653435","5.889655109002473","12.17272435172281","0.8774344649103073","10.484310352516154","99.73789834720937","61.97306858292757",,"0.834374005296252","1.514387183568541","46.887586964481855"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","45803.07231808","14.073752711496743","1.321645062016227","61.01179437727174","0.2630258822891386","6.5296697839940405","47.66303442697058","0.6914597936467046","15.487142187484078","180.85422000557682","55.89869198205279","-73.2468591992","2.3689192655290516","1.0488436071994778","71.61126005361933"
Trent Ltd,TRENT,"Retail - Apparel","45498.840133390004","5.2509315794199525","2.729298339582217","1.9907525846112155","191.846684979709","4.617094979825177","5.644044410964505","196.07791065337724","1.5069297639989996","42.83910709929251","79.05403757013906","64.8156604004","0.6956813323667727","1.4013007881245694","1.342383942864179"
Container Corporation of India Ltd,CONCOR,"Logistics","45145.66471506","3.886446842187934","2.5806016684924584","49.28072338676534","5.655257880790556","0.45915797049298307","11.208128433057027","6.727789327534108","7.778777817157567","10465.574059561128","794.9333855799373","8.2265817775","0.6328604859536823","2.558488525603214","23.190802036919166"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","44664.46548489","-5.954863353693418","1.3617383156629697",,"42.43252351977594","4.976717773992051","1.3034877603822184","50.786909915535205","26.873365354818716","292.525517613377","73.34151072569603","25.5556979589","0.26411094787757755","1.3103924144744212","0.39629612308843515"
United Breweries Ltd,UBL,"Alcoholic Beverages","44439.895418175","4.5316616986115195","1.7112898243197392","18.18163727270474","0.1538359996547575","1.2127537406694364","8.559311920205902","0.2472545605012109","82.40945310596209","200.0426311559548","300.96794407619893","51.672695924","0.9944913642114078","1.2373683917330511","34.45331529093381"
Fsn E-Commerce Ventures Ltd,NYKAA,"Wellness Services","43894.58228415","6.180492207127004","1.996394753745105","3.1595297229548485","15.254325465247637","3.6380021984261592","3.575923175474205","44.04468161008382","8.218696312198922","51.292930950303756","100.32979093797775","65.7082210563","1.9254911993191473","1.0892609245177467","2.0004228329809743"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","43757.58492897","6.967773418438057","1.5453569785863952","52.252031952304456","1.9849058980360885","1.7892058197711196","18.85129659643436","22.152536501905125","66.1316203784114","134.13346725592606","204.00112494977904","179.2955020544","0.6943972174779114","1.070143609137834","41.02992125984252"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","43586.80941222","-174.65011905150195","0.9999113660902776",,"179.94856906041332","7.050548010483679","3.831352204830211","281.0776516386191","42.942150839334715","133.57568056665593","51.769025536351236","63.7513018918","0.6253062391329557","0.8634393180023529","0.8932131296648025"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","43426.5612448","-1.3737105460341872","0.6256939329231603","7.026722155812445","208.80592959520112",,"7.090684212533634","285.1336876041781","0.25069131993077",,,"-14.5451085336","0.16887751458406144","0.6256549814050103",
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","42983.26884522","8.018699211152825","2.8179476265219434","15.71455299510432","39.81575544519991","7.983324128009048","12.481391890914892","55.404407190231154","9.278462419686063","13.521909263685743","45.720303240528324","48.4639950108","2.370478431862529","1.529747177809111","3.9969037656903783"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","42799.35715","0.07827473260586239","2.6503489028990357","1.4890146406500273","589.7978453686353",,"1.3534261271878547","947.4991426063887","0",,,"-13917466.5069023","0.048892317449993124","2.6503489028990357",
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","42711.835188","13.74566513140071","1.3209159216659845","20.81598811006447","12.727159859100006","17.247829107328933","9.138732393599831","14.538549328528429","33.77906017019725","173.8870540614018","21.16208351373939","-106.4812480419","0.45778084306917366","1.2398880188043895","8.325270149697634"
AU Small Finance Bank Ltd,AUBANK,"Consumer Finance","42396.83538071","-0.17765080519864854",,"1.8352024518312546",,,"2.104960219485886",,,,,,"0.11461791913736981",,
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","42251.22655605","2.8185518675209718","2.877158403665707","50.62932560759702","1.4204895351796962","4.189098504544142","17.320123277515343","1.661343252127313","49.829337160853484","84.32500583486278","87.13091840740073",,"1.2435596569271357","1.9620036724448715","173.06938775510213"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","42088.05202085","14.12941795089593","1.203530687995846","35.47678307056161","7.227452434079859","3.306710671909519","18.13920783169294","36.4717489229065","38.655216282073596","70.61893128003243","110.38159555375441","97.2220112969","0.9122826444062226","0.6867565203685218","212.99465240641723"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","41476.44925683","66.13391820410261","1.3698855395530596","92.3891530651587","3.978255355454608","4.928153994891848","48.758886633607055","4.787626536306407","12.167521127419997","165.27309780221714","74.0642440107049","-58.3234348962","1.7688687058303887","1.0399087272626495","240.22071307300504"
Power Finance Corporation Ltd,PFC,"Specialized Finance","41422.87729152","26.28495684297866","1.2980338908523528","2.0173144163838486","684.5643450049155",,"2.9560318607729412","686.0298633655725","0.7009804974581151",,,"-67.9674036424","0.09745906917459728","1.2980338908523528",
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","41369.042397059995","-7.9694297850431255","0.8570923797062715","28.35586684357882","31.310575649211582","8.535582913397546","26.455206912232835","36.551085256646516","45.1173473095963","88.45478867169693","42.76216442430569","31.8545082374","1.4366879914979125","0.6778500010495311","13.693269584406035"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","40957.831957040005","6.1671168389085445","1.2971352028549838","12.202484354343094","31.249811370866006","2.389987567711571","9.946655787821195","90.11372073230356","60.168792845479835","100.60448415580942","152.72045969238656","126.9189482597","0.7581619349732431","0.8538309056592664","9.606134280905174"
Astral Ltd,ASTRAL,"Building Products - Pipes","40494.201772395005","6.3959852696945605","1.854713572111808","47.31540342298287","1.695990526137709","5.2079635006221485","19.528182113437058","4.157502960581966","22.490573280046963","77.2242840304546","70.08497658564558","24.858340266","1.4617796554228","1.0752471038367521","51.27131782945734"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","39873.990285475","8.358306120299169","1.4858034851683544","27.332131730370214","22.50075685762639","4.157414435550649","18.120526144673256","44.071447359931696","45.84408169849796","39.15468864757652","87.79495180437931","96.4828220824","1.204239289465217","0.8427380398611657","13.087960199004977"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","39645.73179574","4.016239381474437","2.952404470120713","49.29601918517273","0.49292398196383075","4.7717238678371166","16.501841633049562","2.121638195592954","40.322633340180204","24.666417774503707","76.4922719984306","79.2848469771","1.7142960127153917","1.6892106079226352","34.75703324808187"
NHPC Ltd,NHPC,"Renewable Energy","39376.5364356","3.764228720953802","1.3388460258388553","8.919405212666701","61.51853238883808","6.104646295521138","4.921282484989016","69.06641329562761","184.2080221898691","305.65788421100757","59.790523861766324","228.2258839911","0.13579837371739253","1.3170115881516447","6.488204288419222"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","39184.992","2.7566584297194594","2.529746244103199","47.46977661640454","0.34752389226759334","6.407485365741238","17.142037601290227","8.115304851145877","64.50801266116468","75.73607341191817","56.96462483574876","60.2137501636","1.0158430388270763","2.1069936202775437","100.25822368421059"
Tata Elxsi Ltd,TATAELXSI,"Software Services","39156.0002678","2.085351395717093","4.133559222874973","96.72514825699061","7.388297905566209","426.50793650793656","34.84957449358746","8.651329556314845","84.32062592184721","217.1525865277261","0.8557871231857089","-100.6656139621","1.2946032677366976","4.132169758428199","72.20152817574026"
Bandhan Bank Ltd,BANDHANBNK,"Private Banks","38740.51246195","-0.21031316793946025",,"0.10335870177723855",,,"0.09247680153070723",,,,,,"0.13129018313725133",,
MRF Ltd,MRF,"Tires & Rubber","38711.37202394","6.206943318206177","1.4644739698105287","7.412958138380883","8.32446069313493","4.065606749966046","5.076943625556944","23.011495235855445","41.630023057282585","68.11500310046121","89.77749754155349","69.5615902485","0.8603427574844004","0.8708516788778635","4.4548325722983435"
Bank of India Ltd,BANKINDIA,"Public Banks","38655.5923794","-0.08912017517373001",,"0.5073183176996476",,,"0.7589469686807191",,,,,,"0.06266501289279171",,
UCO Bank,UCOBANK,"Public Banks","38498.18532672","-0.09510812858215664",,"0.39501941373402294",,,"0.6539508233733146",,,,,,"0.06942584035448889",,
L&T Technology Services Ltd,LTTS,"Software Services","38453.130030809996","2.512652786603371","3.1366306476176664","50.34192530247231","10.238973229251473",,"22.261896926216004","11.424261290168095","79.56088871037325","4203.263157894738","0","-337.5360064019","1.2064719923901142","3.1366306476176664","30.958810068649864"
Mphasis Ltd,MPHASIS,"IT Services & Consulting","37915.564782040005","4.177858733189498","1.9643782516958643","38.24665413945835","0",,"18.6001368359083","7.593682397301508","28.5695939329593","10760.31149517685","0","-603.4068992516","1.2092269984672548","1.9643782516958643","26.71102150537636"
Tata Communications Ltd,TATACOMM,"Telecom Services","37808.1","-6.228716099302407","0.5776280595209149","7.931726853886446","726.5751819931387","7.5503318584070795","12.018988150738044","954.056145929211","55.39233985388414","4746.9986631016045","48.342245989304814","-135.1376177774","0.8352454187618517","0.5731349302841419","6.551644691186672"
