Name,Ticker,"Sub-Sector","Market Cap","PS Premium vs Sector","Forward PS Ratio","PS Premium vs Sub-sector","PS Ratio","Price / CFO","Price / Sales","Forward PE Ratio","PE Premium vs Sector","PE Premium vs Sub-sector","PB Ratio","PB Premium vs Sector","PB Premium vs Sub-sector","Price / Free Cash Flow","Sector PB","Sector PE","Sector Dividend Yield","EV/EBITDA Ratio","EV / EBIT Ratio","EV / Free Cash Flow","EV / Revenue Ratio","EV / Invested Capital","Enterprise Value","Dividend Yield vs Sub-sector","Dividend Yield vs Sector","Dividend Yield","PE Ratio"
Manraj Housing Finance Ltd,MANRAJH,,"14.75","6292.693803871529",,"5705.3849950608455","210.7142857142857",,"210.7142857142857",,"-124.48688263916851","-74.22543022641659","-40.972222222222285","-1837.0375240612464","-1065.0191449627505",,"2.358741342928965","354.3313665560947","0.7875993391502819",,,,"491.1428571428571",,"34.38",,,,"-86.76470588235294"
Healthy Life Agritec Ltd,HEALTHYLIFE,,"14.74804","-86.82482027728042",,"-88.03524882997145","0.4342767962308598",,"0.4342767962308598",,"-94.92412573886565","136.11510660433146","1.3530311926605503","-42.637576743348","-68.13204327635819",,"2.358741342928965","354.3313665560947","0.7875993391502819","12.149613445378161","12.572208695652186",,"0.4257373380447585","1.230471489361702","14.458039999999999",,,,"17.98541463414637"
Parmax Pharma Ltd,PARMAX,,"14.7220155","-75.60679592067115",,"-77.84784547981477","0.80404235390497","19.629354","0.80404235390497",,"-65.37606487045839","346.35108041179234","2.47013682885906","4.72266644513764","-41.82084345833464",,"2.358741342928965","354.3313665560947","0.7875993391502819","7.222994444444445","27.72355220588237",,"1.0296021572910976","1.6922814631956908","18.852015499999997",,,,"122.68346250000052"
Vedant Asset Ltd,VEDANTASSET,,"14.70552","167.1491753199886",,"142.60567789220346","8.805700598802394",,"8.805700598802394",,"-70.35559408912798","310.92147374311844","6.44978947368421","173.4419987600332","51.91195364816348",,"2.358741342928965","354.3313665560947","0.7875993391502819","52.367384615384616","75.64177777777778",,"8.153005988023951","5.971719298245614","13.61552",,,,"105.03942857142859"
Lime Chemicals Ltd,LIMECHM,"Commodity Chemicals","14.700685280000002","-65.3202477027375",,"-79.51832289515839","0.5801375406471981",,"0.5801375406471981",,"-89.0748174494445","-94.33441609030164","-26.728518690909233","-1104.2869047947615","-704.023253795242",,"2.661442518397821","13.71639143169999","2.279245572413523","2.123607517509728","2.1787111057884236",,"0.861510863456985",,"21.83068528",,,,"1.4985408032619782"
Thambbi Modern Spinning Mills Ltd,THAMBBI,"Real Estate","14.6374358","-16.677298767196092",,"-16.677298767196092","6.563872556053812","5.4821856928838955","6.563872556053812",,"-105.94477976678","-105.94477976678","-1.5489350052910045","-164.9758367327914","-164.9758367327914","19.516581066666667","2.3838631146235043","48.37393879259515","1.3687746626771569",,,"44.35658106666667","14.918132645739911",,"33.2674358",,,,"-2.8757241257367387"
Welterman International Ltd,WELTI,"Fertilizers & Agro Chemicals","14.5896705","129.5127963485425",,"214.46007653713693","3.8393869736842103","50.30920862068966","3.8393869736842103",,"-26.13424838850425","-33.79323186724039","-1.2374614503816794","-146.49589242778862","-151.0887695302936",,"2.661442518397821","13.71639143169999","2.279245572413523","14.314951818181818","16.402548958333334",,"6.215702763157894",,"23.619670499999998",,,,"10.131715625"
Octavius Plantations Ltd,OCTAVIUSPL,,"14.58","-75.68273386855775",,"-77.91680686553758","0.8015393073117096","10.414285714285715","0.8015393073117096",,"-98.09500353705451","113.55414787693647","1.0069060773480663","-57.31172133957929","-76.28433145387922","28.588235294117652","2.358741342928965","354.3313665560947","0.7875993391502819","5.806228373702419","5.826388888888886","32.90196078431374","0.9224848818031886","0.9789964994165694","16.78",,,,"6.749999999999996"
Maitri Enterprises Ltd,MAITRI,"Pharmaceuticals","14.52","-81.98096760689454",,"-80.1402366505831","0.7205955334987594",,"0.7205955334987594",,"79.35006605566258","92.64295050308642","2.927419354838709","-31.985838182286283","-22.69192806062741",,"4.304132075735273","35.19956037429971","0.9002797474416026","26.426666666666748","30.030303030303134",,"0.983622828784119","1.8558052434456926","19.819999999999997",,,,"63.130434782609356"
Integrated Capital Services Ltd,ICSL,"Business Support Services","14.518272","518.1321834736092",,"523.5350615200107","18.14784","6.913462857142856","18.14784",,"-105.84683483818077","91.75003050711246","1.43178224852071","-71.7346649276488","-48.71499334385344","14.374526732673267","5.06550601595826","54.935827136266845","0.5805016216087817",,,"13.631952475247525","17.21034","1.2528","13.768272",,,,"-3.212007079646017"
Naturo Indiabull Ltd,NATURO,,"14.481228159999999","-61.63017377152405",,"-65.15528190713842","1.2647360838427948",,"1.2647360838427948",,"-96.28462108768933","126.4351121778178","1.1659603993558776","-50.56853508540927","-72.53812347438236",,"2.358741342928965","354.3313665560947","0.7875993391502819","9.70942262251657","9.97362459863947",,"1.2804566078602622","1.160825665874901","14.66122816",,,,"13.164752872727297"
Suryavanshi Spinning Mills Ltd,SURYVANSP,"Textiles","14.4802992","-84.58058033040511",,"-87.94734122445401","0.26603525996692995","1.9436643221476508","0.26603525996692995",,"-93.06097166107725","-68.5540656065778","-1.545389455709712","-127.12752156274391","-109.22621039542908","2.409367587354409","5.696758740511342","139.11937419034422","0.614726513338826","7.829177046413496","12.28817854304634","6.174758602329451","0.681798625757854",,"37.1102992",,,,"9.653532799999974"
Jalan Transolutions (India) Ltd,JALAN,"Logistics","14.4645339","-74.04239317782556",,"-65.70778204139692","0.7620934615384615",,"0.7620934615384615",,"-101.85814210995952","-102.45052696670649","-1.2914762410714289","-125.49550305542607","-135.73611380641853",,"5.06550601595826","54.935827136266845","0.5805016216087817",,,,"2.228900626975764",,"42.3045339",,,,"-1.0207857374735356"
Opal Luxury Time Products Ltd,OPAL,"Precious Metals, Jewellery & Watches","14.4637458666737","170.4256711034776",,"399.3813030034393","4.665724473120548","16.43607484849284","4.665724473120548",,"-100.66730705097154","-101.05234714329767","4.291912720081215","-24.6604443758492","-53.524292359247426","16.62499524905023","5.696758740511342","139.11937419034422","0.614726513338826",,,"36.62499524905022","10.278627698926998","1.5341235371532835","31.863745866673696",,,,"-0.9283533932396468"
Gujarat Terce Laboratories Ltd,GUJTERC,"Pharmaceuticals","14.4324835","-91.07578914627778",,"-90.16413801980651","0.35688633778437184",,"0.35688633778437184",,"-52.8713957849174","-49.378366182101225","1.691967584994139","-60.68969178402592","-55.31806826254307",,"4.304132075735273","35.19956037429971","0.9002797474416026","13.797523591549234","17.186389035087625",,"0.4844827769535112","1.2889791776315789","19.592483499999997",,,,"16.589061494252757"
Shirpur Gold Refinery Ltd,SHIRPUR-G,"Precious Metals, Jewellery & Watches","14.42291499","-99.8415516264895",,"-99.70740146488471","0.0027337510192631735","0.37638087134655535","0.0027337510192631735",,"-100.1078129609848","-100.17002167343749","-0.12576661135333106","-102.20768716180602","-101.36188516436442","0.39547340252262136","5.696758740511342","139.11937419034422","0.614726513338826",,,"13.84159350123389","0.09568145443121226",,"504.8029149899999",,,,"-0.14998871661813773"
Ras Resorts and Apart Hotels Ltd,RASRESOR,"Hotels, Resorts & Cruise Lines","14.41016709","4.011724944213164",,"-81.88744214134123","1.7945413561643837","26.68549461111111","1.7945413561643837",,"-39.06981737228883","151.22826152889292","0.6826227896731405","-88.01734774515187","-87.11122965962623",,"5.696758740511342","139.11937419034422","0.614726513338826","18.1092428090909","31.619312841269814",,"2.480718193026152","0.7358761392685629","19.92016709",,,,"84.7656887647056"
Siel Financial Services Ltd,SIELFNS,"Specialized Finance","14.361190032","35884.778983262295",,"81367.56509961473","718.0595016",,"718.0595016",,"-246.50437032782423","-817.2757978159186","-2.735464768","-215.97522151673965","-503.7982412888124",,"2.358663111158764","22.79666898588442","0.8987054277845777",,,,"975.5595016000001",,"19.511190032000002",,,,"-33.39811635348837"
Mirae Asset Hang Seng TECH ETF,MAHKTECH,"Equity","14.354740188",,,,,,,,,,,,,,,,"0",,,,,,"14.354740188",,,,
Mena Mani Industries Ltd,MENAMANI,,"14.349619569999998","-83.77406852204734",,"-85.26477537905161","0.5348348702944464",,"0.5348348702944464",,"-96.50881551398935","124.83995729624044","-10.870923916666692","-560.8781691666003","-356.04297580244366",,"2.358741342928965","354.3313665560947","0.7875993391502819","17.21817216666672","17.520245362573153",,"1.1166462754379425",,"29.959619569999997",,,,"12.370361698275918"
Shantidoot Infra Services Ltd,SISL,,"14.31208","-43.01799760170867",,"-48.25304138433444","1.8782257217847769","28.062901960784313","1.8782257217847769",,"-97.11487176958805","120.52783584619522","9.115974522292992","286.4762259592753","114.70863579945355","28.62416","2.358741342928965","354.3313665560947","0.7875993391502819","6.262695278969953","7.444938775510199","29.18416","1.9149711286089237","6.543533632286995","14.59208",,,,"10.222914285714277"
Triveni Enterprises Ltd,TRIVENIENT,"Commodities Trading","14.31","-55.730080818002335",,"-75.81365257077657","1.2997275204359673",,"1.2997275204359673",,"-73.68830832620148","-98.31849132316256","1.4182358771060457","-72.00208878169197","-91.38111395887998",,"5.06550601595826","54.935827136266845","0.5805016216087817","7.598540145985406","7.598540145985406",,"0.9455040871934606","1.0317145688800793","10.41",,,,"14.454545454545466"
Iykot Hitech Toolroom,IYKOTHITE,"Industrial Machinery","14.2974","-42.163581643446896",,"-65.40595324514301","1.6980285035629454","25.083157894736843","1.6980285035629454",,"23.931613833681602","37.705163707302226","3.309583333333333","-34.664309490366925","-62.6543630631907","25.083157894736843","5.06550601595826","54.935827136266845","0.5805016216087817","28.784651162790688","44.20499999999998","21.714736842105264","1.47","2.8651388888888887","12.3774",,,,"68.0828571428571"
Gayatri Sugars Ltd,GAYATRI,"Sugar","14.203683975","-99.25392021396021",,"-95.94727026688857","0.0393235990448505","0.2574063786698079","0.0393235990448505",,"-103.45538535267032","-107.92718395251838","-0.1354408694097454","-101.46833834903973","-104.99064039910631","0.3376202513667697","9.224091266043816","48.87744741507376","1.423352309122852","5.090046928910819","8.245333568679692","3.310284857974804","0.3855583720238095",,"139.263683975",,,,"-1.6889041587395957"
CIL Securities Ltd,CILSEC,,"14.175","-48.18745822428813",,"-52.947573932210524","1.7078313253012052","2.4439655172413794","1.7078313253012052",,"-98.22987054328075","112.5945621865339","0.5945889261744965","-74.79210987008155","-85.99564129011232","2.4695121951219514","2.358741342928965","354.3313665560947","0.7875993391502819",,,,,,"-17.685",,,,"6.272123893805315"
Regent Enterprises Ltd,REGENTRP,,"14.152035203999999","-99.33640280373513",,"-99.39736872683821","0.021873315616692424",,"0.021873315616692424",,"-96.87967858714116","122.20124744382295","0.3614823806896551","-84.6747765805985","-91.48600200300999",,"2.358741342928965","354.3313665560947","0.7875993391502819","6.458311750672711","11.521628163200209",,"0.022259714380216383","0.3605015069837297","14.402035203999999",,,,"11.056277503125195"
Yuvraaj Hygiene Products Ltd,YUVRAAJHPL,"FMCG - Household Products","14.142399336000002","-86.60534858729686",,"-93.62707822192279","0.704653678923767","61.4886927652174","0.704653678923767",,"-120.2635421405299","-114.67561559707018","-4.364938066666667","-147.43202545278425","-136.17236656608537","471.41331120000007","9.202512490240807","48.80582909378708","1.4254237116560122",,,"715.0799778666668","1.068878890682611",,"21.452399336000003",,,,"-9.889789745454554"
Libord Finance Ltd,LIBORDFIN,"Diversified Financials","14.1143","843.0972686279106",,"1145.8846102404646","18.819066666666668",,"18.819066666666668",,"673.923374986248","1033.6681344888107","0.9153242542153048","-61.19309070104443","-21.308659047495947",,"2.358663111158764","22.79666898588442","0.8987054277845777","50.22964285714285","127.8572727272727",,"18.752399999999998","0.9120817120622567","14.0643",,,,"176.42874999999998"
Kachchh Minerals Ltd,KACHCHH,"Mining - Diversified","14.047385","617.7193265471342",,"173.29528019408522","12.006311965811967","156.08205555555557","12.006311965811967",,"540.0820265824008","497.67451401850616","10.03384642857143","277.00782035344383","165.8149892922832",,"2.661442518397821","13.71639143169999","2.279245572413523","60.530770833333364","76.45992105263163",,"12.416568376068378","7.337063131313132","14.527385",,,,"87.79615625000007"
Taaza International Ltd,TAAZAINT,,"14.04444285",,,,,,,,"-123.31556771528538","-65.89146425976749","1.4599212941787942","-38.1059182875076","-65.61445968490312",,"2.358741342928965","354.3313665560947","0.7875993391502819",,,,,"1.4152227494802496","13.61444285",,,,"-82.61436970588235"
Supreme (India) Impex Ltd,SIIL,"Textiles","13.953295744999998","-97.1080498456456",,"-97.73949414743201","0.04989556854997318",,"0.04989556854997318",,"-150.14864330078407","-327.2610616546932","0.17367806503609662","-96.95128277416735","-98.96311550258498",,"5.696758740511342","139.11937419034422","0.614726513338826","12.967931493265995","13.940191093329886",,"0.9640740058823529","0.7971240486813315","269.60329574499997",,,,"-69.76647872499876"
Genesis IBRC India Ltd,GENESIS,"0","13.91",,,,,,,,"-132.71419851798973",,"1.552455357142857","-34.18289115096033",,,"2.358741342928965","354.3313665560947","0.7875993391502819",,,,,"1.5513392857142856","13.9",,,,"-115.91666666666667"
Sawaca Business Machines Ltd,SAWABUSI,"Commodities Trading","13.8435979","23.43605343230138",,"-32.56217023274197","3.623978507853403",,"3.623978507853403",,"-35.385691410913","-95.87067521589287","1.0840718794048552","-78.59894202100207","-93.41189139282038",,"5.06550601595826","54.935827136266845","0.5805016216087817","19.60221930555555","23.921352372881348",,"3.6946591361256544","1.078196936592819","14.1135979",,,,"35.49640487179486"
S & S Power Switchgear Ltd,S&SPOWER,"Electrical Components & Equipments","13.826","-95.77720298249649",,"-96.2403757370783","0.12397776183644191",,"0.12397776183644191",,"-101.91825813962136","-102.50318169479071","-1.232263814616756","-124.32656896931242","-119.98965910626372",,"5.06550601595826","54.935827136266845","0.5805016216087817",,,,"0.3254662840746055",,"36.296",,,,"-1.0538109756097558"
ICICI Prudential NV20 ETF,ICICINV20,"Equity","13.801773789",,,,,,,,,,,,,,,,"0",,,,,,"13.801773789","0","0","0",
Safa Systems & Technologies Ltd,SSTL,,"13.79595825","-96.73878253599302",,"-97.03839672100194","0.10749538920056101",,"0.10749538920056101",,"-86.57407322135717","195.52616001253662","0.8981743652343751","-61.921455782893595","-78.84529051744154",,"2.358741342928965","354.3313665560947","0.7875993391502819","25.107669368131837","25.386643472222193",,"0.3560539056412654","0.937160751640689","45.69595825",,,,"47.572269827585856"
MY Money Securities Ltd,MYMONEY,"Investment Banking & Brokerage","13.7666868","234.9042185114309",,"124.06556899111321","6.682857669902913",,"6.682857669902913",,"-35.756353270602524","-37.70552923332502","0.9057030789473685","-61.600998690210794","-69.16549668554205",,"2.358663111158764","22.79666898588442","0.8987054277845777","9.48222019417476","9.66998693069307",,"4.74111009708738","0.6040004205318492","9.766686800000002",,,,"14.645411489361704"
Quality RO Industries Ltd,QRIL,,"13.7609","313.34756916252394",,"275.3725501928039","13.624653465346533",,"13.624653465346533",,"-74.10916955363308","284.2145911306027","8.709430379746834","269.24058697050293","105.13329769107234",,"2.358741342928965","354.3313665560947","0.7875993391502819","51.447777777777766","106.85307692307691",,"13.753366336633661","6.583364928909952","13.890899999999998",,,,"91.73933333333333"
Muller and Phipps (India) Ltd,MULLER,"FMCG - Personal Products","13.75","-35.586085977943206",,"-56.7275677392501","3.3950617283950617","125","3.3950617283950617",,"-36.06458263947197","-38.732650045971134","-6.193693693693697","-167.14692553503056","-146.4284364365334","125","9.224091266043816","48.87744741507376","1.423352309122852","26.927272727272747","27.42592592592595","134.63636363636363","3.6567901234567906",,"14.81",,,,"31.25000000000003"
SRU Steels Ltd,SRUSTEELS,"Iron & Steel","13.666149","-45.718146470336286",,"6.506161825626515","0.9080497674418606",,"0.9080497674418606",,"352.8804780778303","909.5566236007038","1.0786226519337017","-59.47225444556929","-34.131263468403986",,"2.661442518397821","13.71639143169999","2.279245572413523","25.260980357142916","31.435886666666757",,"0.9399434551495018","1.070056656580938","14.146149000000001",,,,"62.11885909090946"
Destiny Logistics & Infra Ltd,DESTINY,"Logistics","13.65685","-86.61395918727635",,"-82.31589559479187","0.39300287769784176",,"0.39300287769784176",,"-80.7289596275732","-74.58525703927442","0.818755995203837","-83.83663956523897","-77.3444090616658",,"5.06550601595826","54.935827136266845","0.5805016216087817","8.137352941176466","8.181102150537631",,"0.437894964028777","0.8150428494911625","15.21685",,,,"10.586705426356582"
Abhishek Finlease Ltd,ABHIFIN,"Consumer Finance","13.64448","799.708457761027",,"202.8814896125158","17.953263157894735","68.2224","17.953263157894735",,"360.40734515436304","227.07059970732155","3.3279219512195124","41.09356844880535","-19.175983270661128","71.81305263157894","2.358663111158764","22.79666898588442","0.8987054277845777","68.46933333333335","72.49694117647061","64.86568421052631","16.216421052631578","2.9913786407766993","12.32448",,,,"104.95753846153852"
Soni Medicare Ltd,SML,"Hospitals & Diagnostic Centres","13.605031","-85.38014542983609",,"-86.85377581456986","0.5846596905887408",,"0.5846596905887408",,"-164.4185649637336","-147.06541215190342","3.4269599496221668","-20.379767876041758","-49.38329109257387",,"4.304132075735273","35.19956037429971","0.9002797474416026","24.512085542168514","406.90061999995623",,"0.8743030081650192","1.7988533156498674","20.345031",,,,"-22.675051666666874"
Vishvprabha Ventures Ltd,VISVEN,"Investment Banking & Brokerage","13.5485","152.40464442897743",,"68.86974586749825","5.036617100371748",,"5.036617100371748",,"-235.07256465236966","-230.97441316740418","3.2105450236966835","36.11715079223023","9.302445222386874",,"2.358663111158764","22.79666898588442","0.8987054277845777",,,,"6.44182156133829","2.1633583021223473","17.3285",,,,"-30.792045454545434"
Getalong Enterprise Ltd,GETALONG,,"13.53016","-96.42251344982327",,"-96.75118387089805","0.117920167334844",,"0.117920167334844",,"-97.40237773312306","118.48221611878155","1.5100625000000012","-35.980157191594294","-64.43348338084662",,"2.358741342928965","354.3313665560947","0.7875993391502819","7.19331400966181","7.19331400966181",,"0.12977305211783163","1.3438772563176893","14.89016",,,,"9.204190476190432"
Vapi Enterprise Ltd,VAPIPPR,,"13.5289985","58.473192640471304",,"43.91396223564032","5.223551544401545","338.2249625","5.223551544401545",,"-85.31470410843602","204.48663606601252","-2.689661729622266","-214.02953264398124","-163.34962864551042",,"2.358741342928965","354.3313665560947","0.7875993391502819","35.962497321428586","51.63845769230773",,"7.775675096525097",,"20.1389985",,,,"52.03460961538468"
Apis India Ltd,APIS,"0","13.527236580000002","-98.61339961670579",,,"0.04570475581984661","1.3540777357357359","0.04570475581984661",,"-99.50290629169893",,"0.1413209003343084","-94.00863088451983",,"1.86069278954608","2.358741342928965","354.3313665560947","0.7875993391502819","6.02625448136646","7.077643561094226","16.014750561210455","0.3933751278170085","0.5837707409747294","116.42723658000001",,,,"1.7613589296875003"
Pecos Hotels and Pubs Ltd,PECOS,"0","13.47861375","28.590247144402113",,,"4.238557783018868","48.13790624999999","4.238557783018868",,"-134.58142965543215",,"3.7336880193905815","58.29154097728569",,"48.13790624999999","2.358741342928965","354.3313665560947","0.7875993391502819","97.14318269230762",,"45.10219196428571","3.9712621855345906","3.4982309556786704","12.62861375",,,,"-122.53285227272735"
Jointeca Education Solutions Ltd,JOINTECAED,"Software Services","13.4705785","6398.010187675592",,"5011.2095938072725","269.41157",,"269.41157",,"-145.34388164844205","-140.09130622404635","1.5465646957520094","-78.58924207744586","-77.56099488774093",,"7.223306626258447","26.059297308153045","1.8554224046316583",,,,"288.01157","1.4892014994829372","14.4005785",,,,"-11.81629692982456"
Emmessar Biotech and Nutrition Ltd,EMMESSA,,"13.4644895","79.16161468706599",,"62.70170001967896","5.905477850877194","5.931493171806168","5.905477850877194",,"-91.91495512281588","157.52551040833993","2.1822511345218802","-7.482389238488023","-48.601417992209775","6.8696375000000005","2.358741342928965","354.3313665560947","0.7875993391502819","8.700479901960785","9.54246182795699","4.527800765306123","3.892319956140352","1.4383289303079418","8.874489500000001",,,,"28.64785"
Tradewell Holdings Ltd,TRADEWELL,,"13.44469","-26.638884866990065",,"-33.3787085569184","2.4181097122302155","53.77876","2.4181097122302155",,"-194.85958109406917","-574.9308015539638","3.0978548387096776","31.335080380747435","-27.03619512126657","53.77876","2.358741342928965","354.3313665560947","0.7875993391502819","592.1563333333283",,"71.05875999999999","3.195088129496402","2.039574052812859","17.764689999999998",,,,"-336.1172500000021"
Meyer Apparel Ltd,MAL,"Apparel & Accessories","13.4431326","53.20105778103718",,"-48.210612924922074","2.667288214285714",,"2.667288214285714",,"-109.06475897996825","-119.85050515675924","-0.47687593472862705","-108.31744016931209","-103.93073470131674",,"5.733445928329023","138.59911063125475","0.6105910781193203",,,,"2.5323675793650793",,"12.7631326",,,,"-12.563675327102798"
Palm Jewels Limited,PALMJEWELS,,"13.4046816","-96.42861142545641",,"-96.75672161403527","0.11771916747167822",,"0.11771916747167822",,"-85.44964613395481","203.52651660948237","0.9373903216783218","-60.258876010783005","-77.92163671728451",,"2.358741342928965","354.3313665560947","0.7875993391502819","30.97214836363572","35.488919999999155",,"0.14959762536225518","0.9278149019607843","17.0346816",,,,"51.556467692305446"
Prima Agro Ltd,PRIMAGR,"Agro Products","13.3768675","-85.82931468750112",,"-33.1538181768467","0.746893774427694","5.266483267716535","0.746893774427694",,"-89.26738062319708","-68.67616578907479","0.982870499632623","-89.34452759318617","-67.86905149539487","7.777248546511626","9.224091266043816","48.87744741507376","1.423352309122852","1.3976161670235543","1.6276477556109723","3.7946904069767435","0.3644258793969849","0.3202584641805692","6.5268675",,,,"5.245830392156861"
Roopshri Resorts Ltd,ROOPSHRI,"0","13.365659032917","762.7449834702",,,"28.4375724104617",,"28.4375724104617",,"-126.94342135729336",,"1.7988773933939435","-23.73570765668655",,,"2.358741342928965","354.3313665560947","0.7875993391502819",,,,"26.65033836790851","1.6858222116981159","12.525659032917",,,,"-95.4689930922643"
Interstate Oil Carrier Ltd,INTSTOIL,"Logistics","13.3044795","-90.50967845605535",,"-87.46247382851323","0.27862784293193715",,"0.27862784293193715",,"-91.09624263011445","-88.25768092603445","0.7499706595264938","-85.19455594043708","-79.24775076150145",,"5.06550601595826","54.935827136266845","0.5805016216087817","4.173057399425287","6.571149208144795",,"0.6082613507853403","0.8560117742410845","29.044479499999998",,,,"4.891352757352939"
Advance Syntex Ltd,ASYL,"Commodity Chemicals","13.272142364","-72.81052879672792",,"-83.94204303815727","0.4548369555860178",,"0.4548369555860178",,"-123.3159472712611","-112.09118978910931","0.951408054767025","-64.25216595172722","-78.49964692870036",,"2.661442518397821","13.71639143169999","2.279245572413523",,,,"1.861965125565456","0.966248308091766","54.332142364000006",,,,"-3.198106593734945"
Cindrella Hotels Ltd,CINDHO,,"13.23","-26.35330453409519",,"-33.11936502657938","2.4275229357798165","22.81034482758621","2.4275229357798165",,"-89.33201980750529","175.9032281108442","1.5154639175257731","-35.75116143748313","-64.30626374179369",,"2.358741342928965","354.3313665560947","0.7875993391502819","11.591666666666665","38.638888888888864",,"2.552293577981651","1.4459459459459458","13.91",,,,"37.79999999999998"
Jai Mata Glass Ltd,JAIMATAG,"Housewares","13.2","880.8625563776644",,"168.9003116197449","16.923076923076923",,"16.923076923076923",,"-205.42504774784015","-445.94465325645143","4.8175182481751815","-15.434048243672676","-31.905104161792398",,"5.696758740511342","139.11937419034422","0.614726513338826",,,,"16.474358974358974","4.6557971014492745","12.85",,,,"-146.66666666666677"
Pentokey Organy (India) Ltd,PNTKYOR,"Commodities Trading","13.1725209","1712.342300566352",,"873.1226331562564","52.6900836",,"52.6900836",,"-250.75425156166077","-109.50543403095128","2.533177096153846","-49.50313177452515","-84.71344908527772",,"5.016503369759274","54.61090136574126","0.5870987932523462",,,,"35.250083599999996","1.6947155576923079","8.812520899999999",,,,"-82.32825562500001"
BKV Industries Ltd,BKV,"Packaged Foods & Meats","13.1312964","250.898304644954",,"1160.5569337521526","18.494783661971834","656.5648199999999","18.494783661971834",,"67.91098316375977","149.69837062083778","3.218455","-65.10816179965676","-19.353094136457585",,"9.224091266043816","48.87744741507376","1.423352309122852","77.36056705882356","82.19560250000004",,"18.522952676056338","3.1920622330097084","13.1512964",,,,"82.07060250000004"
Yarn Syndicate Ltd,YARNSYN,"Textiles","13.125","1167.8763157722651",,"891.0412279479133","21.875","45.258620689655174","21.875",,"-76.989405459694","4.278237661792732","-50.48076923076893","-986.1314219221747","-401.37787994178115","45.258620689655174","5.696758740511342","139.11937419034422","0.614726513338826","33.23170731707318","33.23170731707318","46.98275862068966","22.708333333333336",,"13.625",,,,"32.01219512195122"
Inducto Steels Ltd,INDCTST,"Metals - Diversified","13.11633431","-86.40882652334012",,"-74.03746570617085","0.22735888906222915",,"0.22735888906222915",,"-57.68794017955259","-11.238392905965148","0.30883763385919477","-88.39585556613433","-76.40344867074387",,"2.661442518397821","13.71639143169999","2.279245572413523","0.8163955407166134","0.8732872160278757",,"0.04344486583463338","0.05279827912365704","2.5063343099999997",,,,"5.803687747787622"
ICICI Prudential Consumption ETF,ICICICONSU,"Equity","13.10207943",,,,,,,,,,,,,,,,"0",,,,,,"13.10207943",,,,
Prabhat Dairy Ltd,PRABHAT,"FMCG - Foods","13.060374884345299","-68.87229660083621",,"-61.61796804997932","1.640646684925038","0.013504678817439043","0.022025355219227445",,"-118.23206916138872","-111.19214986121992","2.0667805331520466","-77.59366778210031","-90.02421869771096","0.013833970515576326","9.224091266043816","48.87744741507376","1.423352309122852","4.81",,,,,"-933.7496251156547",,,,"-8.911370017037646"
Sterling Greenwoods Ltd,STRGRENWO,"Real Estate","13.05823904","-43.053432022294764",,"-43.053432022294764","4.471999671232877",,"4.471999671232877",,"-135.50492805986107","-135.50492805986107","0.8156301711430354","-65.65406287101466","-65.65406287101466",,"2.3747500849371375","48.3929820804471","1.3730759147041014","48.996406204081644",,,"8.221999671232878","0.8875504266173752","24.008239040000003",,,,"-17.181893473684205"
Uniroyal Industries Ltd,UNIROYAL,,"13.023234","-96.02033057616751",,"-96.38595029462734","0.13117681305398873","4.007148923076923","0.13117681305398873",,"-98.2904933880371","112.16322752606011","0.6723404233350542","-71.49579688546197","-84.16435952798324","4.242095765472313","2.358741342928965","354.3313665560947","0.7875993391502819","4.908893993993998","7.169568859649131","10.649261889250816","0.3293033239323127","0.830409804419609","32.693234000000004",,,,"6.057318139534897"
VCU Data Management Ltd,VCU,"Electronic Equipments","13.02","-21.29501623113649",,"-42.55031665918744","3.263157894736842",,"3.263157894736842",,"-79.09498985966334","-86.44311164966216","0.4421052631578948","-93.8794614982737","-93.85523915239898",,"7.223306626258447","26.059297308153045","1.8554224046316583","4.006269592476488","4.006269592476488",,"3.203007518796992","0.4291470785762257","12.78",,,,"5.447698744769873"
Ramasigns Industries Ltd,RAMASIGNS,"Stationery","12.99025","-87.90101430477961",,"-95.24933346580532","0.35521602406343994",,"0.35521602406343994",,"136.46226291957694","40.07910193803323","0.7504477180820337","-85.18513815366441","-93.50258874746501",,"5.06550601595826","54.935827136266845","0.5805016216087817","16.40862676056341","36.40664062500016",,"0.6371410992616898","0.8239126591230552","23.30025",,,,"129.9025000000036"
Conart Engineers Ltd,CONART,,"12.8897","-89.43963278026814",,"-90.40983358805092","0.3480880367269781",,"0.3480880367269781",,"-97.18003641591405","120.064186033804","0.5589635732870771","-76.30246423743161","-86.83472557008986",,"2.358741342928965","354.3313665560947","0.7875993391502819","2.3075565610859754","2.9308620689655216",,"0.1377180664326222","0.22114917606244575","5.0996999999999995",,,,"9.992015503875988"
Sumeru Industries Ltd,SUMERUIND,,"12.888","1248.2718041147252",,"1124.4035364451415","44.44137931034482",,"44.44137931034482",,"263.72732465838965","2687.9386346363954","1.2476282671829622","-47.10618563908662","-70.61459939619166",,"2.358741342928965","354.3313665560947","0.7875993391502819","113.97499999999994","911.7999999999967",,"31.441379310344825","0.8826718296224589","9.118",,,,"1288.7999999999952"
